1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.439999999999999503e-01 1.000000000000000021e-03 2.000000000000000042e-03 3.000000000000000062e-03 3.000000000000000062e-03 2.000000000000000042e-03 3.000000000000000062e-03 3.000000000000000062e-03 2.000000000000000042e-03 6.000000000000000125e-03 3.000000000000000062e-03 6.000000000000000125e-03 3.000000000000000062e-03 1.000000000000000021e-03 3.000000000000000062e-03 4.000000000000000083e-03 2.000000000000000042e-03 1.000000000000000021e-03 3.000000000000000062e-03 2.000000000000000042e-03 2.000000000000000042e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.970000000000000195e-01 1.000000000000000021e-03 0.000000000000000000e+00 2.000000000000000042e-03 1.000000000000000021e-03 2.000000000000000042e-03 2.000000000000000042e-03 4.000000000000000083e-03 4.000000000000000083e-03 1.000000000000000021e-03 6.000000000000000125e-03 3.000000000000000062e-03 2.000000000000000042e-03 1.000000000000000021e-03 5.000000000000000104e-03 3.000000000000000062e-03 5.000000000000000104e-03 2.000000000000000042e-03 4.000000000000000083e-03 2.000000000000000042e-03 5.000000000000000104e-03 6.000000000000000125e-03 4.000000000000000083e-03 2.000000000000000042e-03 2.000000000000000042e-03 2.000000000000000042e-03 5.000000000000000104e-03 3.000000000000000062e-03 1.000000000000000021e-03 5.000000000000000104e-03 5.000000000000000104e-03 2.000000000000000042e-03 4.000000000000000083e-03 1.000000000000000021e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03 2.000000000000000042e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.439999999999999725e-01 2.000000000000000042e-03 2.000000000000000042e-03 4.000000000000000083e-03 3.000000000000000062e-03 1.000000000000000021e-03 1.000000000000000021e-03 1.000000000000000021e-03 4.000000000000000083e-03 2.000000000000000042e-03 5.000000000000000104e-03 5.000000000000000104e-03 5.000000000000000104e-03 2.000000000000000042e-03 1.000000000000000021e-03 4.000000000000000083e-03 3.000000000000000062e-03 8.999999999999999320e-03 3.000000000000000062e-03 6.000000000000000125e-03 2.000000000000000042e-03 5.000000000000000104e-03 4.000000000000000083e-03 4.000000000000000083e-03 5.000000000000000104e-03 3.000000000000000062e-03 1.000000000000000021e-03 8.999999999999999320e-03 6.000000000000000125e-03 2.000000000000000042e-03 3.000000000000000062e-03 6.000000000000000125e-03 5.000000000000000104e-03 6.000000000000000125e-03 0.000000000000000000e+00 3.000000000000000062e-03 7.000000000000000146e-03 5.000000000000000104e-03 5.000000000000000104e-03 2.000000000000000042e-03 2.000000000000000042e-03 3.000000000000000062e-03 0.000000000000000000e+00 1.000000000000000021e-03 0.000000000000000000e+00 2.000000000000000042e-03 1.000000000000000021e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.080000000000000515e-01 0.000000000000000000e+00 2.000000000000000042e-03 4.000000000000000083e-03 2.000000000000000042e-03 2.000000000000000042e-03 2.000000000000000042e-03 1.000000000000000021e-03 2.000000000000000042e-03 3.000000000000000062e-03 3.000000000000000062e-03 1.000000000000000021e-03 1.000000000000000021e-03 5.000000000000000104e-03 2.000000000000000042e-03 2.000000000000000042e-03 5.000000000000000104e-03 2.000000000000000042e-03 7.000000000000000146e-03 4.000000000000000083e-03 1.000000000000000021e-03 3.000000000000000062e-03 4.000000000000000083e-03 2.000000000000000042e-03 5.000000000000000104e-03 5.000000000000000104e-03 4.000000000000000083e-03 6.000000000000000125e-03 3.000000000000000062e-03 1.200000000000000025e-02 6.000000000000000125e-03 3.000000000000000062e-03 4.000000000000000083e-03 7.000000000000000146e-03 6.000000000000000125e-03 6.000000000000000125e-03 4.000000000000000083e-03 7.000000000000000146e-03 6.000000000000000125e-03 8.000000000000000167e-03 8.000000000000000167e-03 3.000000000000000062e-03 4.000000000000000083e-03 4.000000000000000083e-03 5.000000000000000104e-03 4.000000000000000083e-03 4.000000000000000083e-03 0.000000000000000000e+00 1.000000000000000021e-03 3.000000000000000062e-03 1.000000000000000021e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03 1.000000000000000021e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.630000000000000115e-01 1.000000000000000021e-03 3.000000000000000062e-03 5.000000000000000104e-03 2.000000000000000042e-03 1.000000000000000021e-03 3.000000000000000062e-03 6.000000000000000125e-03 2.000000000000000042e-03 3.000000000000000062e-03 3.000000000000000062e-03 1.000000000000000021e-03 3.000000000000000062e-03 5.000000000000000104e-03 5.000000000000000104e-03 4.000000000000000083e-03 0.000000000000000000e+00 3.000000000000000062e-03 3.000000000000000062e-03 4.000000000000000083e-03 2.000000000000000042e-03 3.000000000000000062e-03 3.000000000000000062e-03 3.000000000000000062e-03 2.000000000000000042e-03 4.000000000000000083e-03 3.000000000000000062e-03 6.000000000000000125e-03 4.000000000000000083e-03 1.000000000000000021e-02 2.000000000000000042e-03 4.000000000000000083e-03 4.000000000000000083e-03 8.999999999999999320e-03 6.000000000000000125e-03 8.000000000000000167e-03 1.099999999999999936e-02 6.000000000000000125e-03 6.000000000000000125e-03 5.000000000000000104e-03 2.000000000000000042e-03 1.200000000000000025e-02 7.000000000000000146e-03 8.999999999999999320e-03 4.000000000000000083e-03 5.000000000000000104e-03 3.000000000000000062e-03 6.000000000000000125e-03 5.000000000000000104e-03 4.000000000000000083e-03 4.000000000000000083e-03 4.000000000000000083e-03 3.000000000000000062e-03 1.000000000000000021e-03 4.000000000000000083e-03 2.000000000000000042e-03 2.000000000000000042e-03 0.000000000000000000e+00 1.000000000000000021e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.209999999999999742e-01 5.000000000000000104e-03 3.000000000000000062e-03 4.000000000000000083e-03 1.000000000000000021e-03 4.000000000000000083e-03 5.000000000000000104e-03 2.000000000000000042e-03 2.000000000000000042e-03 4.000000000000000083e-03 2.000000000000000042e-03 0.000000000000000000e+00 1.000000000000000021e-03 4.000000000000000083e-03 6.000000000000000125e-03 1.000000000000000021e-03 5.000000000000000104e-03 3.000000000000000062e-03 4.000000000000000083e-03 5.000000000000000104e-03 2.000000000000000042e-03 2.000000000000000042e-03 6.000000000000000125e-03 6.000000000000000125e-03 5.000000000000000104e-03 4.000000000000000083e-03 4.000000000000000083e-03 7.000000000000000146e-03 3.000000000000000062e-03 5.000000000000000104e-03 1.000000000000000021e-03 4.000000000000000083e-03 4.000000000000000083e-03 8.999999999999999320e-03 5.000000000000000104e-03 4.000000000000000083e-03 5.000000000000000104e-03 7.000000000000000146e-03 3.000000000000000062e-03 1.000000000000000021e-02 7.000000000000000146e-03 8.999999999999999320e-03 1.099999999999999936e-02 1.200000000000000025e-02 7.000000000000000146e-03 5.000000000000000104e-03 1.099999999999999936e-02 1.000000000000000021e-02 6.000000000000000125e-03 8.000000000000000167e-03 7.000000000000000146e-03 5.000000000000000104e-03 4.000000000000000083e-03 3.000000000000000062e-03 3.000000000000000062e-03 4.000000000000000083e-03 4.000000000000000083e-03 0.000000000000000000e+00 2.000000000000000042e-03 0.000000000000000000e+00 1.000000000000000021e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-03 1.000000000000000021e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.720000000000000417e-01 3.000000000000000062e-03 3.000000000000000062e-03 1.000000000000000021e-03 7.000000000000000146e-03 4.000000000000000083e-03 3.000000000000000062e-03 1.000000000000000021e-03 5.000000000000000104e-03 2.000000000000000042e-03 3.000000000000000062e-03 3.000000000000000062e-03 2.000000000000000042e-03 3.000000000000000062e-03 3.000000000000000062e-03 7.000000000000000146e-03 2.000000000000000042e-03 3.000000000000000062e-03 6.000000000000000125e-03 5.000000000000000104e-03 1.000000000000000021e-03 3.000000000000000062e-03 6.000000000000000125e-03 3.000000000000000062e-03 2.000000000000000042e-03 5.000000000000000104e-03 4.000000000000000083e-03 4.000000000000000083e-03 5.000000000000000104e-03 5.000000000000000104e-03 6.000000000000000125e-03 7.000000000000000146e-03 5.000000000000000104e-03 7.000000000000000146e-03 1.099999999999999936e-02 8.000000000000000167e-03 5.000000000000000104e-03 1.299999999999999940e-02 4.000000000000000083e-03 8.000000000000000167e-03 7.000000000000000146e-03 8.000000000000000167e-03 5.000000000000000104e-03 1.200000000000000025e-02 1.400000000000000029e-02 1.499999999999999944e-02 8.999999999999999320e-03 1.400000000000000029e-02 4.000000000000000083e-03 8.999999999999999320e-03 7.000000000000000146e-03 1.299999999999999940e-02 5.000000000000000104e-03 6.000000000000000125e-03 1.000000000000000021e-03 3.000000000000000062e-03 4.000000000000000083e-03 5.000000000000000104e-03 3.000000000000000062e-03 2.000000000000000042e-03 2.000000000000000042e-03 0.000000000000000000e+00 1.000000000000000021e-03 1.000000000000000021e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.340000000000000080e-01 5.000000000000000104e-03 4.000000000000000083e-03 6.000000000000000125e-03 2.000000000000000042e-03 7.000000000000000146e-03 5.000000000000000104e-03 3.000000000000000062e-03 0.000000000000000000e+00 2.000000000000000042e-03 1.000000000000000021e-03 5.000000000000000104e-03 2.000000000000000042e-03 5.000000000000000104e-03 0.000000000000000000e+00 2.000000000000000042e-03 2.000000000000000042e-03 4.000000000000000083e-03 2.000000000000000042e-03 3.000000000000000062e-03 2.000000000000000042e-03 0.000000000000000000e+00 5.000000000000000104e-03 3.000000000000000062e-03 3.000000000000000062e-03 5.000000000000000104e-03 4.000000000000000083e-03 4.000000000000000083e-03 6.000000000000000125e-03 5.000000000000000104e-03 8.999999999999999320e-03 8.000000000000000167e-03 3.000000000000000062e-03 8.999999999999999320e-03 8.000000000000000167e-03 4.000000000000000083e-03 8.000000000000000167e-03 1.299999999999999940e-02 1.200000000000000025e-02 1.099999999999999936e-02 6.000000000000000125e-03 1.499999999999999944e-02 1.299999999999999940e-02 1.400000000000000029e-02 7.000000000000000146e-03 1.200000000000000025e-02 8.000000000000000167e-03 1.299999999999999940e-02 1.299999999999999940e-02 1.000000000000000021e-02 4.000000000000000083e-03 1.000000000000000021e-02 1.400000000000000029e-02 8.999999999999999320e-03 7.000000000000000146e-03 3.000000000000000062e-03 4.000000000000000083e-03 4.000000000000000083e-03 3.000000000000000062e-03 4.000000000000000083e-03 4.000000000000000083e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03 1.000000000000000021e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.059999999999999831e-01 7.000000000000000146e-03 3.000000000000000062e-03 3.000000000000000062e-03 4.000000000000000083e-03 2.000000000000000042e-03 1.000000000000000021e-03 5.000000000000000104e-03 0.000000000000000000e+00 4.000000000000000083e-03 4.000000000000000083e-03 1.000000000000000021e-03 2.000000000000000042e-03 3.000000000000000062e-03 3.000000000000000062e-03 5.000000000000000104e-03 3.000000000000000062e-03 2.000000000000000042e-03 2.000000000000000042e-03 3.000000000000000062e-03 2.000000000000000042e-03 4.000000000000000083e-03 4.000000000000000083e-03 5.000000000000000104e-03 5.000000000000000104e-03 3.000000000000000062e-03 2.000000000000000042e-03 4.000000000000000083e-03 6.000000000000000125e-03 4.000000000000000083e-03 3.000000000000000062e-03 3.000000000000000062e-03 7.000000000000000146e-03 5.000000000000000104e-03 1.000000000000000021e-02 8.999999999999999320e-03 1.000000000000000021e-02 1.600000000000000033e-02 7.000000000000000146e-03 1.099999999999999936e-02 8.999999999999999320e-03 1.400000000000000029e-02 1.299999999999999940e-02 1.799999999999999864e-02 1.200000000000000025e-02 1.400000000000000029e-02 1.000000000000000021e-02 1.099999999999999936e-02 1.400000000000000029e-02 1.200000000000000025e-02 1.299999999999999940e-02 8.999999999999999320e-03 8.000000000000000167e-03 1.000000000000000021e-02 1.200000000000000025e-02 1.000000000000000021e-02 5.000000000000000104e-03 7.000000000000000146e-03 4.000000000000000083e-03 2.000000000000000042e-03 3.000000000000000062e-03 1.000000000000000021e-03 1.000000000000000021e-03 2.000000000000000042e-03 1.000000000000000021e-03 1.000000000000000021e-03 0.000000000000000000e+00 1.000000000000000021e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
